,id,age,gender,nonblack,marijuana,cocaine,crack,heroin,pcp,otherdrug,nondrug,priorarr,priorfelarr,priordrugarr,priorfeldrugarr,priorcon,priorfelcon,priordrugcon,priorfeldrugcon,pwid,dist,laterarr,oob_preds,selected_drugs,arrest_conviction,pwid_dist,_orig_order,pair_group,pair_group_size
761,366,48,male,not Black,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0.6363636363636364,crack,"In the past, they were arrested and convicted of a crime, but it wasn't drug related or felony.In addition, they have been arrested for a felony drug charge in the past, but they weren't convicted of it.",charged with distribution of crack,365,7,100
762,247,45,female,not Black,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6363636363636364,crack,They have no prior arrests.,charged with possession and intent to distribute crack,246,7,100
763,20,20,male,not Black,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0.6375,crack,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute crack,19,7,100
764,641,35,male,not Black,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0.6375,cocaine,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of cocaine,640,7,100
765,950,46,male,not Black,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0.6379310344827587,cocaine,"In the past, they were arrested and convicted on a non-felony drug related charge.In additon, they have been arrested for a felony charge in the past, but they weren't convicted of it.",charged with distribution of cocaine,949,7,100
766,455,31,male,not Black,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0.6385542168674698,heroin,"In the past, they were arrested and convicted on a felony charge.In additon, they have been arrested for a non-felony drug charge in the past, but they weren't convicted of it.",charged with distribution of heroin,454,7,100
767,27,18,female,not Black,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6388888888888888,cocaine,They have no prior arrests.,charged with distribution of cocaine,26,7,100
768,149,27,female,not Black,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0.6388888888888888,cocaine,"In the past, they were arrested and convicted of a crime, but it wasn't drug related or felony.",charged with possession and intent to distribute cocaine. They also were charged with at least one non-drug related charge,148,7,100
769,255,53,male,not Black,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0.6395348837209303,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute heroin. They also were charged with at least one non-drug related charge,254,7,100
770,346,41,male,not Black,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0.64,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute heroin. They also were charged with at least one non-drug related charge,345,7,100
771,191,44,male,not Black,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0.6419753086419753,marijuana,"In the past, they were arrested and convicted on a non-felony drug related charge.",charged with distribution of marijuana,190,7,100
772,662,39,male,not Black,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.6428571428571429,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute heroin,661,7,100
773,325,38,male,not Black,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0.6428571428571429,marijuana,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of marijuana,324,7,100
774,351,28,male,not Black,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.6438356164383562,cocaine and heroin,"In the past, they were arrested on a non-felony drug related charge, but they weren't convicted of it.",charged with possession and intent to distribute cocaine and heroin,350,7,100
775,138,22,male,not Black,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.6440677966101694,crack,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute crack,137,7,100
776,883,48,male,not Black,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.6447368421052632,heroin,"In the past, they were arrested on a felony charge, but they weren't convicted of it.",charged with distribution of heroin,882,7,100
777,841,45,female,not Black,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0.6447368421052632,heroin,"In the past, they were arrested and convicted on a felony charge.In addition, they have been arrested for a felony drug charge in the past, but they weren't convicted of it.",charged with distribution of heroin,840,7,100
778,162,48,male,not Black,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6461538461538462,marijuana,They have no prior arrests.,charged with distribution of marijuana,161,7,100
779,574,30,male,not Black,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.6463414634146342,marijuana and cocaine,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute marijuana and cocaine,573,7,100
780,792,60,male,not Black,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0.6470588235294118,cocaine,"In the past, they were arrested and convicted on a felony charge.In additon, they have been arrested for a non-felony drug charge in the past, but they weren't convicted of it.",charged with distribution of cocaine,791,7,100
781,396,28,male,not Black,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0.6470588235294118,marijuana,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute marijuana,395,7,100
782,552,43,female,not Black,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0.6470588235294118,heroin,"In the past, they were arrested on a felony drug charge, but they weren't convicted of it.",charged with distribution of heroin,551,7,100
783,1003,41,female,not Black,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.647887323943662,heroin,"In the past, they were arrested, but it wasn't a drug related or felony arrest, and they weren't convicted.",charged with distribution of heroin,1002,7,100
784,411,29,female,not Black,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0.647887323943662,heroin,"In the past, they were arrested and convicted of a crime, but it wasn't drug related or felony.In additon, they have been arrested for a non-felony drug charge in the past, but they weren't convicted of it.",charged with distribution of heroin,410,7,100
785,863,19,male,not Black,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0.647887323943662,heroin,"In the past, they were arrested and convicted of a crime, but it wasn't drug related or felony.In additon, they have been arrested for a non-felony drug charge in the past, but they weren't convicted of it.",charged with distribution of heroin. They also were charged with at least one non-drug related charge,862,7,100
786,769,49,male,not Black,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.6486486486486487,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute heroin,768,7,100
787,129,54,male,not Black,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0.6493506493506493,cocaine,"In the past, they were arrested and convicted on a felony charge.In additon, they have been arrested for a non-felony drug charge in the past, but they weren't convicted of it.",charged with possession and intent to distribute cocaine,128,7,100
788,927,48,female,not Black,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0.6493506493506493,cocaine,"In the past, they were arrested and convicted on a felony charge.In additon, they have been arrested for a non-felony drug charge in the past, but they weren't convicted of it.",charged with distribution of cocaine,926,7,100
789,95,49,male,not Black,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0.65,,"In the past, they were arrested and convicted on a non-felony drug related charge.In additon, they have been arrested for a felony charge in the past, but they weren't convicted of it.","charged with distribution of a drug other than marijuana, cocaine, crack, heroin, or PCP. This may include prescription drugs or ectasy",94,7,100
790,99,41,male,not Black,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0.6521739130434783,cocaine,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of cocaine,98,7,100
791,55,19,male,not Black,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.6521739130434783,cocaine,"In the past, they were arrested, but it wasn't a drug related or felony arrest, and they weren't convicted.",charged with distribution of cocaine,54,7,100
792,734,28,male,not Black,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0.6527777777777778,marijuana,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of marijuana,733,7,100
793,578,34,male,not Black,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0.6533333333333333,cocaine,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute cocaine,577,7,100
794,178,37,male,not Black,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0.6533333333333333,pcp,"In the past, they were arrested on a felony drug charge, but they weren't convicted of it.",charged with possession and intent to distribute pcp,177,7,100
795,342,22,male,not Black,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0.6538461538461539,cocaine,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of cocaine,341,7,100
796,754,24,male,not Black,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0.654320987654321,cocaine,"In the past, they were arrested on a felony drug charge, but they weren't convicted of it.",charged with distribution of cocaine,753,7,100
797,139,22,male,not Black,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6567164179104478,cocaine,They have no prior arrests.,charged with distribution of cocaine,138,7,100
798,911,47,male,not Black,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0.6571428571428571,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of heroin,910,7,100
799,216,40,female,not Black,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0.6575342465753424,heroin,"In the past, they were arrested and convicted of a crime, but it wasn't drug related or felony.In additon, they have been arrested for a felony charge in the past, but they weren't convicted of it.",charged with distribution of heroin,215,7,100
800,762,25,female,not Black,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6610169491525424,heroin,They have no prior arrests.,charged with distribution of heroin,761,8,100
801,982,46,male,not Black,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0.6619718309859155,crack,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute crack,981,8,100
802,671,28,male,not Black,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0.6621621621621622,heroin,"In the past, they were arrested and convicted on a felony charge.",charged with distribution of heroin,670,8,100
803,543,50,male,not Black,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0.6623376623376623,cocaine and heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of cocaine and heroin,542,8,100
804,298,41,female,not Black,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0.6623376623376623,cocaine,"In the past, they were arrested on a felony charge, but they weren't convicted of it.",charged with distribution of cocaine,297,8,100
805,59,27,male,not Black,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0.6623376623376623,cocaine,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute cocaine,58,8,100
806,189,39,male,not Black,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0.6666666666666666,crack and heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute crack and heroin,188,8,100
807,963,54,male,not Black,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0.6666666666666666,cocaine,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of cocaine,962,8,100
808,372,52,male,not Black,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0.6666666666666666,,"In the past, they were arrested and convicted on a felony drug charge.","charged with distribution of a drug other than marijuana, cocaine, crack, heroin, or PCP. This may include prescription drugs or ectasy. They also were charged with at least one non-drug related charge",371,8,100
809,312,28,male,not Black,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0.6666666666666666,pcp,"In the past, they were arrested and convicted on a felony charge.",charged with possession and intent to distribute pcpplus at least one other drug not in one of these categories,311,8,100
810,363,34,male,not Black,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0.6666666666666666,cocaine,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of cocaine,362,8,100
811,395,30,male,not Black,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6666666666666666,cocaine,They have no prior arrests.,charged with distribution of cocaine,394,8,100
812,503,62,male,not Black,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0.6708860759493671,heroin,"In the past, they were arrested and convicted on a non-felony drug related charge.",charged with distribution of heroin,502,8,100
813,152,39,female,not Black,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0.6714285714285714,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of heroin,151,8,100
814,387,64,male,not Black,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.6714285714285714,cocaine,"In the past, they were arrested on a felony charge, but they weren't convicted of it.",charged with distribution of cocaine,386,8,100
815,281,23,male,not Black,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0.6714285714285714,heroin,"In the past, they were arrested and convicted on a felony charge.",charged with distribution of heroin,280,8,100
816,221,47,female,not Black,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.671875,cocaine,They have no prior arrests.,charged with distribution of cocaine,220,8,100
817,280,47,male,not Black,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.671875,cocaine,They have no prior arrests.,charged with possession and intent to distribute cocaine,279,8,100
818,65,40,male,not Black,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0.6746987951807228,marijuana,"In the past, they were arrested and convicted on a non-felony drug related charge.In addition, they have been arrested for a felony drug charge in the past, but they weren't convicted of it.",charged with distribution of marijuana,64,8,100
819,472,39,female,not Black,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0.675,,"In the past, they were arrested and convicted on two separate charges, one of which was a felony and one of which was drug related.","charged with distribution of a drug other than marijuana, cocaine, crack, heroin, or PCP. This may include prescription drugs or ectasy. They also were charged with at least one non-drug related charge",471,8,100
820,74,21,male,not Black,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6753246753246753,cocaine,They have no prior arrests.,charged with distribution of cocaine,73,8,100
821,985,51,male,not Black,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0.6756756756756757,cocaine,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of cocaine,984,8,100
822,877,50,male,not Black,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0.6756756756756757,heroin,"In the past, they were arrested and convicted on two separate charges, one of which was a felony and one of which was drug related.In addition, they have been arrested for a felony drug charge in the past, but they weren't convicted of it. ",charged with distribution of heroin,876,8,100
823,467,60,male,not Black,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0.676056338028169,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of heroin,466,8,100
824,314,51,male,not Black,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.676056338028169,heroin,"In the past, they were arrested on a non-felony drug related charge, but they weren't convicted of it.",charged with distribution of heroin,313,8,100
825,514,44,male,not Black,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6764705882352942,heroin,They have no prior arrests.,charged with possession and intent to distribute heroin,513,8,100
826,869,53,female,not Black,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0.676923076923077,cocaine,"In the past, they were arrested and convicted of a crime, but it wasn't drug related or felony.In addition, they have been arrested for a felony drug charge in the past, but they weren't convicted of it.",charged with distribution of cocaine. They also were charged with at least one non-drug related charge,868,8,100
827,64,28,male,not Black,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.6790123456790124,crack,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute crack,63,8,100
828,222,68,male,not Black,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.6805555555555556,heroin,"In the past, they were arrested and convicted of a crime, but it wasn't drug related or felony.",charged with possession and intent to distribute heroin,221,8,100
829,561,35,male,not Black,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0.6818181818181818,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute heroin. They also were charged with at least one non-drug related charge,560,8,100
830,444,43,male,not Black,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0.6825396825396826,cocaine,"In the past, they were arrested and convicted on a felony charge.",charged with distribution of cocaine,443,8,100
831,256,48,male,not Black,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.6825396825396826,cocaine,"In the past, they were arrested, but it wasn't a drug related or felony arrest, and they weren't convicted.",charged with distribution of cocaine. They also were charged with at least one non-drug related charge,255,8,100
832,36,29,male,not Black,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6842105263157895,cocaine,They have no prior arrests.,charged with possession and intent to distribute cocaine,35,8,100
833,761,32,male,not Black,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0.684931506849315,crack,"In the past, they were arrested and convicted on a felony charge.",charged with possession and intent to distribute crack,760,8,100
834,782,40,male,not Black,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0.6857142857142857,crack,"In the past, they were arrested and convicted on two separate charges, one of which was a felony and one of which was drug related.",charged with possession and intent to distribute crack,781,8,100
835,949,29,male,not Black,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0.6867469879518072,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of heroin,948,8,100
836,517,32,male,not Black,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0.6883116883116883,cocaine,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute cocaine. They also were charged with at least one non-drug related charge,516,8,100
837,109,20,male,not Black,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.6883116883116883,crack,"In the past, they were arrested, but it wasn't a drug related or felony arrest, and they weren't convicted.",charged with distribution of crack,108,8,100
838,623,51,male,not Black,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0.6888888888888889,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of heroin,622,8,100
839,854,43,male,not Black,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0.6891891891891891,crack,"In the past, they were arrested on a non-felony drug related charge, but they weren't convicted of it.",charged with possession and intent to distribute crack. They also were charged with at least one non-drug related charge,853,8,100
840,435,41,male,Black,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0.6891891891891891,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of heroin,434,8,100
841,482,24,male,not Black,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.6901408450704225,,They have no prior arrests.,"charged with possession and intent to distribute a drug other than marijuana, cocaine, crack, heroin, or PCP. This may include prescription drugs or ectasy",481,8,100
842,334,39,male,not Black,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0.6901408450704225,cocaine,"In the past, they were arrested on a felony drug charge, but they weren't convicted of it.",charged with distribution of cocaine,333,8,100
843,25,25,male,not Black,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0.6904761904761905,cocaine,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of cocaine,24,8,100
844,239,19,male,not Black,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0.6911764705882353,crack,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of crack,238,8,100
845,166,43,male,not Black,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0.6923076923076923,heroin,"In the past, they were arrested and convicted on two separate charges, one of which was a felony and one of which was drug related.In addition, they have been arrested for a felony drug charge in the past, but they weren't convicted of it. ",charged with distribution of heroin. They also were charged with at least one non-drug related charge,165,8,100
846,192,30,male,Black,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0.6933333333333334,cocaine,"In the past, they were arrested and convicted on a felony charge.In addition, they have been arrested for a felony drug charge in the past, but they weren't convicted of it.",charged with distribution of cocaine,191,8,100
847,234,47,male,not Black,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0.6944444444444444,cocaine,"In the past, they were arrested on two separate charges: one felony charge and one drug-related charge, but they weren't convicted of either.",charged with possession and intent to distribute cocaine,233,8,100
848,213,37,male,not Black,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0.6944444444444444,cocaine,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of cocaine,212,8,100
849,847,48,male,not Black,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0.6956521739130435,,"In the past, they were arrested on a felony charge, but they weren't convicted of it.","charged with distribution of a drug other than marijuana, cocaine, crack, heroin, or PCP. This may include prescription drugs or ectasy",846,8,100
850,471,21,male,not Black,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0.6976744186046512,crack,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of crack,470,8,100
851,871,40,male,not Black,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0.6984126984126984,crack,"In the past, they were arrested and convicted on a felony charge.",charged with possession and intent to distribute crack,870,8,100
852,815,24,male,not Black,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0.7,crack,"In the past, they were arrested and convicted of a crime, but it wasn't drug related or felony.",charged with distribution of crack,814,8,100
853,195,32,male,not Black,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.7,marijuana,"In the past, they were arrested on a non-felony drug related charge, but they weren't convicted of it.",charged with possession and intent to distribute marijuana,194,8,100
854,355,19,male,not Black,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.7,cocaine,They have no prior arrests.,charged with possession and intent to distribute cocaine,354,8,100
855,405,29,male,not Black,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0.7011494252873564,cocaine and heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute cocaine and heroin,404,8,100
856,187,63,male,not Black,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0.7014925373134329,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute heroin,186,8,100
857,713,44,male,not Black,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.7023809523809523,cocaine,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute cocaine,712,8,100
858,587,27,male,not Black,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0.704225352112676,crack,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of crack,586,8,100
859,124,32,male,not Black,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0.7045454545454546,pcp,"In the past, they were arrested and convicted on a felony charge.In addition, they have been arrested for a felony drug charge in the past, but they weren't convicted of it.",charged with possession and intent to distribute pcp. They also were charged with at least one non-drug related charge,123,8,100
860,430,28,male,not Black,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0.7058823529411765,cocaine,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of cocaine,429,8,100
861,147,30,male,not Black,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0.7066666666666667,cocaine,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute cocaine,146,8,100
862,32,44,male,Black,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7073170731707317,cocaine,They have no prior arrests.,charged with distribution of cocaine,31,8,100
863,852,26,male,not Black,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0.7073170731707317,crack,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of crack,851,8,100
864,67,50,male,not Black,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0.7076923076923077,,"In the past, they were arrested and convicted on a felony drug charge.",,66,8,100
865,38,29,male,Black,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.7083333333333334,,They have no prior arrests.,"charged with distribution of a drug other than marijuana, cocaine, crack, heroin, or PCP. This may include prescription drugs or ectasy",37,8,100
866,790,53,male,not Black,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.7096774193548387,cocaine,They have no prior arrests.,charged with possession and intent to distribute cocaineplus at least one other drug not in one of these categories,789,8,100
867,140,48,male,not Black,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0.7105263157894737,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of heroin,139,8,100
868,380,44,male,not Black,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0.7105263157894737,cocaine,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of cocaine,379,8,100
869,253,40,male,not Black,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0.7121212121212122,heroin,"In the past, they were arrested and convicted of a crime, but it wasn't drug related or felony.In addition, they have been arrested for a felony drug charge in the past, but they weren't convicted of it.",charged with possession and intent to distribute heroin. They also were charged with at least one non-drug related charge,252,8,100
870,436,51,female,not Black,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0.7121212121212122,,"In the past, they were arrested and convicted on a non-felony drug related charge.In addition, they have been arrested for a felony drug charge in the past, but they weren't convicted of it.","charged with distribution of a drug other than marijuana, cocaine, crack, heroin, or PCP. This may include prescription drugs or ectasy",435,8,100
871,297,66,male,not Black,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0.7126436781609196,crack and heroin,"In the past, they were arrested and convicted on a felony charge.",charged with possession and intent to distribute crack and heroin,296,8,100
872,813,26,male,not Black,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.7142857142857143,crack,"In the past, they were arrested on a non-felony drug related charge, but they weren't convicted of it.",charged with distribution of crack,812,8,100
873,448,24,male,not Black,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.7164179104477612,marijuana and cocaine,They have no prior arrests.,charged with possession and intent to distribute marijuana and cocaine,447,8,100
874,506,43,male,not Black,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0.7176470588235294,heroin,"In the past, they were arrested and convicted on a felony charge.In addition, they have been arrested for a felony drug charge in the past, but they weren't convicted of it.",charged with distribution of heroin,505,8,100
875,81,52,male,not Black,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0.717948717948718,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute heroin,80,8,100
876,768,23,male,not Black,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.7183098591549296,crack,They have no prior arrests.,charged with possession and intent to distribute crack,767,8,100
877,78,28,male,not Black,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0.72,cocaine,"In the past, they were arrested and convicted on a felony charge.",charged with distribution of cocaine,77,8,100
878,637,54,male,not Black,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0.72,heroin,"In the past, they were arrested and convicted on a non-felony drug related charge.",charged with distribution of heroin,636,8,100
879,92,39,male,not Black,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0.7215189873417721,,"In the past, they were arrested and convicted on a non-felony drug related charge.","charged with distribution of a drug other than marijuana, cocaine, crack, heroin, or PCP. This may include prescription drugs or ectasy",91,8,100
880,899,21,female,not Black,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7222222222222222,crack,They have no prior arrests.,charged with possession and intent to distribute crack,898,8,100
